metric,value,real,fake,net
fid,565.2687436540022,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,randomly_initialized_feature_network_unfrozen,vicreg_rn50_inet
fid,6.443242725832949,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,no_cross_scale_mixing,vicreg_rn50_solar_v2
fid,0.900489400099957,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED128,efficientnet-lite2-CROPPED128,inception_v3
fid,5.591259765567681,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,augmentations_off,vicreg_rn50_solar
fid,5.050684991141509,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,randomly_initialized_feature_network-CROPPED64,vicreg_rn50_solar_v2
fid,252.43347274434169,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,randomly_initialized_feature_network_unfrozen,
fid,1.36880432889933,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,"discriminator_1,2-CROPPED64",
fid,16.33307032363211,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_2000steps_train_250_steps_inference_58Ktraining,vicreg_rn50_solar_v2
fid,1.0688344303331403,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,"discriminator_1,2,3-CROPPED64",inception_v3
fid,0.9791771256645728,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_4000steps_train_250_steps_inference_58Ktraining,mae_vitb16
fid,33.79205206564527,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,unfreeze_feature_network+trainable_projections,inception_v3_other_block_0
fid,134.92375405840005,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,unfreeze_feature_network-CROPPED64,
fid,7255.323618508783,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,unfreeze_feature_network+trainable_projections,dino_vitb16
fid,221.72994537123657,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_500steps_train_250_steps_inference_58Ktraining,vicreg_rn50_inet
fid,10.204960154843349,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_250steps_train_50_steps_inference_58Ktraining,vicreg_rn50_solar_v2
fid,12.100503789740578,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_1000steps_train_250_steps_inference_58Ktraining,vicreg_rn50_solar
fid,237.71910716570187,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_2000steps_train_250_steps_inference_58Ktraining,vicreg_rn50_inet
fid,0.206039584835924,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_1000steps_train_250_steps_inference_58Ktraining_small_unet,clip_rn50
fid,19.88680115031059,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED256,diffusion_4000steps_train_250_steps_inference_58Ktraining-CROPPED256,inception_v3
fid,0.1853354724882554,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,efficientnet-lite1,mae_vitb16
fid,24.29236332159752,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,diffusion_2000steps_train_250_steps_inference_58Ktraining-CROPPED64,vicreg_rn50_solar_v2
fid,0.0074712603615436,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,"discriminator_1,2",inception_v3_other_block_0
fid,16.23891295606276,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_250steps_train_250_steps_inference_58Ktraining,vicreg_rn50_solar
precision,0.4301081597805023,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_1000steps_train_250_steps_inference_58Ktraining,inception_v3
recall,0.6323042511940002,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_1000steps_train_250_steps_inference_58Ktraining,inception_v3
fid,2.544694868436636,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,discriminator_1-CROPPED64,inception_v3
fid,145.07042910928865,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,no_cross_scale_and_no_cross_channel_mixing,dino_vitb16
fid,1.0344682168120514,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,randomly_initialized_feature_network-CROPPED64,mae_vitb16
fid,11.417614655232114,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,unfreeze_feature_network,mae_vitb16
kid,0.0024968612312312,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,"discriminator_1,2,3",inception_v3
fid,12.395885509872071,"image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED299CS_0.1,1_CR_1,1","diffusion_1000steps_train_250_steps_inference_58Ktraining-CROPPED299CS_0.1,1_CR_1,1",inception_v3
precision,0.0,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,unfreeze_feature_network+trainable_projections,inception_v3
recall,0.0,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,unfreeze_feature_network+trainable_projections,inception_v3
kid,0.199234175508008,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,unfreeze_feature_network,inception_v3
fid,2.5508151347357853,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED256,no_cross_scale_mixing-CROPPED256,inception_v3
fid,1.2769019788204332,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,efficientnet-lite1-CROPPED64,
fid,81.24720067640055,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,full_projectedgan_baseline,dino_vitb16
fid,1.7299709035960973,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED128,"discriminator_1,2-CROPPED128",
fid,20.318248048366517,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED256,diffusion_1000steps_train_250_steps_inference_54Ktraining_no_random_flip-CROPPED256,inception_v3
fid,0.1871133315320676,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,trainable_projections-CROPPED64,mae_vitb16
fid,60.94205835612928,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,unfreeze_feature_network+trainable_projections-CROPPED64,mae_vitb16
fid,41.834264095866615,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,diffusion_250steps_train_125_steps_inference_58Ktraining-CROPPED64,vicreg_rn50_solar_v2
fid,514.0758273043924,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED128,randomly_initialized_feature_network_unfrozen-CROPPED128,mae_solarp128_vitb16
fid,2.5328038452494184,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED128,no_cross_scale_and_no_cross_channel_mixing-CROPPED128,mae_solarp128_vitb16
fid,0.2705988561999661,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,discriminator_1,mae_vitb16
fid,475.0508684275649,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,efficientnet-lite3,mae_solar_vitb16_v2
fid,9.599026360720842,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,no_cross_scale_mixing,
fid,11.830052637098618,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED256,diffusion_1000steps_train_250_steps_inference_58Ktraining-CROPPED256,
fid,523.9451652442158,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED299,unfreeze_feature_network+trainable_projections-CROPPED299,
fid,2.373209558740257,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,trainable_projections-CROPPED64,
fid,16.28128824869424,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_250steps_train_125_steps_inference_58Ktraining,inception_v3
fid,4.632711459630929,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_2000steps_train_250_steps_inference_58Ktraining,mae_vitb16
fid,328.0357105746873,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,unfreeze_feature_network+trainable_projections,
fid,0.1379647237277268,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,discriminator_1-CROPPED64,mae_vitb16
fid,1.0097641512387554,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,full_projectedgan-CROPPED64,inception_v3
fid,0.018655491038683,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,full_projectedgan_baseline,clip_rn50
fid,414.96768147281387,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,unfreeze_feature_network+trainable_projections-CROPPED64,inception_v3
fid,2.598798199191151,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED256,trainable_projections-CROPPED256,inception_v3
fid,4.469391683708267,"image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED299CS_0.1,1_CR_1,1","trainable_projections-CROPPED299CS_0.1,1_CR_1,1",
fid,0.1406303748681779,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_1000steps_train_250_steps_inference_58Ktraining,random_inception_v3
fid,0.0065970125984195,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED128,diffusion_1000steps_train_250_steps_inference_58Ktraining-CROPPED128,mae_solar_vitb16
fid,55.41969865351348,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,efficientnet-lite2,dino_vitb16
fid,555.8113049402676,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,unfreeze_feature_network+trainable_projections,vicreg_rn50_inet
fid,15.271663028622784,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_1000steps_train_250_steps_inference_58Ktraining,
fid,7.0787519569827,"image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED299CS_0.1,1_CR_1,1","discriminator_1-CROPPED299CS_0.1,1_CR_1,1",
kid,0.0007437523098098,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,full_projectedgan,inception_v3
fid,38.36504519206196,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_1000steps_train_250_steps_inference_58Ktraining_small_unet,vicreg_rn50_inet
fid,6.009630040329398,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,diffusion_1000steps_train_250_steps_inference_54Ktraining_no_random_flip-CROPPED64,inception_v3
fid,134.92375405840005,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,unfreeze_feature_network-CROPPED64,inception_v3
fid,4.072817780883128,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,efficientnet-lite2,
fid,4.203711818718453,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,full_projectedgan,vicreg_rn50_solar_v2
fid,0.6604008299707523,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,unfreeze_feature_network,mae_solar_vitb16
fid,2.859081615605959,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED128,discriminator_1-CROPPED128,
fid,414.96768147281387,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,unfreeze_feature_network+trainable_projections-CROPPED64,
fid,1.0519042872039108,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,efficientnet-lite2-CROPPED64,inception_v3
fid,17.722623748763993,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,randomly_initialized_feature_network,inception_v3
fid,0.0001040233717951,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,no_cross_scale_and_no_cross_channel_mixing-CROPPED64,mae_solar_vitb16
fid,4887.5313910823925,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,randomly_initialized_feature_network_unfrozen,dino_vitb16
fid,97.4609684410913,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,diffusion_500steps_train_50_steps_inference_58Ktraining-CROPPED64,vicreg_rn50_solar_v2
fid,0.2028869067826437,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,"discriminator_1,2",mae_vitb16
fid,0.0036949737664828,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,efficientnet-lite3,inception_v3_other_block_0
fid,2.0746448154002065e-05,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED128,full_projectedgan-CROPPED128,mae_solar_vitb16
fid,4.000306227338228,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED256,discriminator_1-CROPPED256,
fid,32.434472669748715,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_250steps_train_250_steps_inference_56Ktraining_no_random_flip,vicreg_rn50_inet
fid,0.0085846369852622,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,efficientnet-lite1,inception_v3_other_block_0
fid,1.2447245677216188,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED256,efficientnet-lite3-CROPPED256,inception_v3
fid,428.3412875229463,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_1000steps_train_250_steps_inference_54Ktraining_no_random_flip,mae_solar_vitb16_v2
fid,9.341346501942605,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_1000steps_train_250_steps_inference_58Ktraining,vicreg_rn50_solar_v2
fid,27.96542966328414,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_4000steps_train_125_steps_inference_58Ktraining,inception_v3
fid,0.9472435635212832,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,full_projectedgan_baseline-CROPPED64,inception_v3
fid,0.2716053527216449,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,randomly_initialized_feature_network,mae_vitb16
fid,0.3071644449191804,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,trainable_projections,mae_solar_vitb16
fid,0.160856476813376,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,trainable_projections,mae_vitb16
fid,109.17915432911832,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,trainable_projections,dino_vitb16
fid,191.381983027725,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,randomly_initialized_feature_network_unfrozen-CROPPED64,inception_v3
fid,0.2892379120549022,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_1000steps_train_1000_steps_inference_58Ktraining,mae_solar_vitb16
fid,0.2181836202175684,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_250steps_train_250_steps_inference_58Ktraining,random_inception_v3
fid,8.424189614999008,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,trainable_projections,vicreg_rn50_inet
precision,0.1461626142263412,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,randomly_initialized_feature_network,inception_v3
recall,0.5741544961929321,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,randomly_initialized_feature_network,inception_v3
fid,2.0763110070967628,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED256,efficientnet-lite1-CROPPED256,inception_v3
fid,0.0204181487220097,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,efficientnet-lite3,clip_rn50
fid,137.3799561743815,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,discriminator_1,dino_vitb16
fid,0.8595877888050572,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_250steps_train_250_steps_inference_56Ktraining_no_random_flip,mae_vitb16
fid,2.854751983223025,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED256,no_cross_scale_and_no_cross_channel_mixing-CROPPED256,inception_v3
fid,477.9754047869078,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,full_projectedgan_baseline,mae_solar_vitb16_v2
fid,1427.985832082908,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,randomly_initialized_feature_network_unfrozen-CROPPED64,vicreg_rn50_solar_v2
fid,1.935484028114544,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED128,efficientnet-lite1-CROPPED128,mae_solarp128_vitb16
fid,0.971617234079531,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED256,full_projectedgan-CROPPED256,inception_v3
fid,2.817926261873282,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,trainable_projections-CROPPED64,vicreg_rn50_solar_v2
fid,230.2377660028695,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,unfreeze_feature_network+trainable_projections,vicreg_rn50_solar_v2
fid,0.2987164893290305,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,efficientnet-lite3,mae_solar_vitb16
fid,7.424706355949894,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,efficientnet-lite1,
fid,26.25094628398506,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,diffusion_2000steps_train_50_steps_inference_58Ktraining-CROPPED64,vicreg_rn50_solar_v2
fid,3.241348242816189e-05,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED128,no_cross_scale_mixing-CROPPED128,mae_solar_vitb16
fid,12.395885509872071,"image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED299CS_0.1,1_CR_1,1","diffusion_1000steps_train_250_steps_inference_58Ktraining-CROPPED299CS_0.1,1_CR_1,1",
fid,6.569255563012179,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,no_cross_scale_and_no_cross_channel_mixing,vicreg_rn50_solar_v2
fid,1.850121867227415,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,no_cross_scale_and_no_cross_channel_mixing-CROPPED64,vicreg_rn50_solar_v2
fid,0.797213239967476,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,unfreeze_feature_network-CROPPED64,mae_solar_vitb16
fid,7.221133584516904,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,unfreeze_feature_network+trainable_projections,random_inception_v3
fid,0.217324412123355,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,no_cross_scale_and_no_cross_channel_mixing,mae_vitb16
fid,3.539269861572991e-05,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED128,efficientnet-lite1-CROPPED128,mae_solar_vitb16
fid,517.464665930632,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,no_cross_scale_mixing,mae_solar_vitb16_v2
fid,13.34402916899552,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED299,diffusion_1000steps_train_250_steps_inference_58Ktraining-CROPPED299,inception_v3
fid,2.544694868436636,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,discriminator_1-CROPPED64,
kid,0.0028949807807807,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,no_cross_scale_mixing,inception_v3
fid,1.5114935502849391,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED128,full_projectedgan_baseline-CROPPED128,mae_solarp128_vitb16
fid,1.5084965881297876,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED128,no_cross_scale_mixing-CROPPED128,
fid,365.7545401253631,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,unfreeze_feature_network,vicreg_rn50_inet
fid,349.246411151576,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED128,unfreeze_feature_network-CROPPED128,mae_solarp128_vitb16
fid,1.5361046766539062,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,no_cross_scale_mixing-CROPPED64,vicreg_rn50_solar_v2
fid,26.42601940035135,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,diffusion_2000steps_train_125_steps_inference_58Ktraining-CROPPED64,vicreg_rn50_solar_v2
fid,0.320905397962861,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,no_cross_scale_and_no_cross_channel_mixing,mae_solar_vitb16
fid,466.7364350844073,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,randomly_initialized_feature_network,mae_solar_vitb16_v2
kid,0.0009939666116116,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,efficientnet-lite2,inception_v3
kid,0.0355462145995995,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_1000steps_train_250_steps_inference_54Ktraining_no_random_flip,inception_v3
fid,2.0749396458362668,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED128,no_cross_scale_mixing-CROPPED128,mae_solarp128_vitb16
fid,4.193335234469174,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,augmentations_off,inception_v3
precision,0.5757173299789429,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,efficientnet-lite2,inception_v3
recall,0.7482417821884155,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,efficientnet-lite2,inception_v3
fid,18.86808692608824,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_250steps_train_250_steps_inference_58Ktraining,vicreg_rn50_inet
fid,1.1184341327134175,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED128,full_projectedgan_baseline-CROPPED128,
fid,0.163337201082513,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_4000steps_train_250_steps_inference_58Ktraining,clip_rn50
fid,2.145252911133156,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED128,trainable_projections-CROPPED128,inception_v3
fid,497.554068711085,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_250steps_train_250_steps_inference_56Ktraining_no_random_flip,mae_solar_vitb16_v2
fid,1.5894006340679865,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_2000steps_train_250_steps_inference_58Ktraining,clip_rn50
fid,1.649245308138859,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,no_cross_scale_and_no_cross_channel_mixing-CROPPED64,inception_v3
fid,1.4787732039874868,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,diffusion_1000steps_train_250_steps_inference_58Ktraining-CROPPED64,mae_vitb16
fid,340.7180017914702,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,unfreeze_feature_network+trainable_projections-CROPPED64,vicreg_rn50_solar_v2
fid,1.8917085351259288,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,"discriminator_1,2-CROPPED64",vicreg_rn50_solar_v2
fid,0.296085865205281,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,full_projectedgan_baseline,mae_solar_vitb16
kid,0.0022296868443443,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,full_projectedgan_baseline,inception_v3
fid,0.1322393840554205,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,efficientnet-lite1-CROPPED64,mae_vitb16
fid,1.1630014150260404,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_1000steps_train_250_steps_inference_78Ktraining_no_random_flip_dropout0.3,random_inception_v3
fid,0.3010702037031797,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,efficientnet-lite1,mae_solar_vitb16
fid,6.386226431886968,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,full_projectedgan_baseline,vicreg_rn50_solar
precision,0.5421695113182068,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,efficientnet-lite3,inception_v3
recall,0.7124573588371277,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,efficientnet-lite3,inception_v3
fid,6.959797321811777,"image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED299CS_0.1,1_CR_1,1","no_cross_scale_and_no_cross_channel_mixing-CROPPED299CS_0.1,1_CR_1,1",inception_v3
fid,5.262260455066317,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,efficientnet-lite1,vicreg_rn50_solar_v2
kid,0.2274896338488489,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_2000steps_train_250_steps_inference_58Ktraining,inception_v3
fid,6.525510242549089,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,efficientnet-lite1,vicreg_rn50_solar
fid,24.58826043921107,"image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED299CS_0.1,1_CR_1,1","randomly_initialized_feature_network-CROPPED299CS_0.1,1_CR_1,1",
fid,5.707456916220198,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,unfreeze_feature_network,inception_v3_other_block_0
fid,1.823732606857135,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,discriminator_1-CROPPED64,vicreg_rn50_solar_v2
fid,0.003961082160491,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,efficientnet-lite2,inception_v3_other_block_0
fid,3.5767512093670746,"image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED299CS_0.1,1_CR_1,1","discriminator_1,2,3-CROPPED299CS_0.1,1_CR_1,1",
precision,0.3340435624122619,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_4000steps_train_250_steps_inference_58Ktraining,inception_v3
recall,0.6376047134399414,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_4000steps_train_250_steps_inference_58Ktraining,inception_v3
fid,8.980052242757441e-06,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,augmentations_off-CROPPED64,mae_solar_vitb16
fid,0.0487535815145381,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_1000steps_train_250_steps_inference_54Ktraining_no_random_flip,inception_v3_other_block_0
